movie_id,title,tags
9822,Mighty Joe Young,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself. Action Adventure Family Fantasy gorilla dyinganddeath JillYoung AndreiStrasser GreggO'Hara RonUnderwood"
9705,Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything. Action Crime Thriller femalenudity hacker terrorism violence ex-con wire losangelesinternationalairport(lax) misdirection aftercreditsstinger GabrielShear StanleyJobson GingerKnowles DominicSena"
1656,The Legend of Zorro,"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house! Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat. But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States. And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late. Action Adventure california spy fathersonrelationship mexico hero marriagecrisis swordfight divorce americancivilwar Zorro Elena Joaquin MartinCampbell"
12159,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven. Drama Fantasy Romance paradise soul underworld heaven painting hell afterlife spiritism ChrisNielsen AlbertLewis AnnieCollins-Nielsen VincentWard"
9678,Little Nicky,"After the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell. Comedy Fantasy Romance fathersonrelationship brothersisterrelationship mephisto bulldogg Nicky ValerieVeran Dad StevenBrill"
4442,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage. Adventure Fantasy Action Comedy Thriller brotherbrotherrelationship literature aftercreditsstinger JacobGrimm WilhelmGrimm Hidlick TerryGilliam"
75,Mars Attacks!,"'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor. This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s. Comedy Fantasy ScienceFiction savingtheworld totaldestruction whitehouse mars usapresident cataclysm lasergun ambassador congress pest flyingsaucer PresidentJamesDale/ArtLand FirstLadyMarshaDale BarbaraLand TimBurton"
330770,Evolution,11-year-old Nicolas lives with his mother in a seaside housing estate. The only place that ever sees any activity is the hospital. It is there that all the boys from the village are forced to undergo strange medical trials that attempt to disrupt the phases of evolution. Mystery Drama Horror nurse sea beach boy pregnant blood womandirector Nicolas Stella Lamère LucileHadzihalilovic
9433,The Edge,"The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead. Action Adventure Drama photographer grizzlybear wilderness airplane supermodel emergencylanding suspense survival bear animalhorror RobertGreen CharlesMorse MickeyMorse LeeTamahori"
19959,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates. Action ScienceFiction Thriller clone dystopia TomGreer JenniferPeters MaggieGreer JonathanMostow"
11973,Thirteen Days,"Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors. Drama Thriller usapresident atomicbomb johnf.kennedy kubakrise threat KennethO'Donnell JohnF.Kennedy RobertF.Kennedy RogerDonaldson"
11228,Daylight,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses. Action Adventure Thriller taxi newjersey helicopter river hero taxidriver raceagainsttime guard survival disaster newyorkcity explosion poweroutage dog trapped flood tunnel christmas trappedunderground actionhero KitLatura MadelyneThompson RoyNord RobCohen
77951,Walking With Dinosaurs,"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013. Animation Family Adventure dinosaur 3d Ricky(voice) Patchi(voice) UncleZack(voice) BarryCook NeilNightingale"
5491,Battlefield Earth,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind. Action ScienceFiction War basedonnovel post-apocalyptic dystopia mining fighterjet alieninvasion scientology cavemen bureaucrat cityruin Terl JonnieGoodboyTyler Ker RogerChristian"
10715,Looney Tunes: Back in Action,"Bugs Bunny and Daffy Duck are up to their feuding ways again. Tired of playing second fiddle to Bugs, Daffy has decided to leave the Studio for good. He is aided by Warner Bros.' humor impaired Vice President of Comedy, Kate Houghton, who releases him from his contract and instructs WB security guard/aspiring stunt man DJ Drake to capture and ""escort"" Daffy off the studio lot. Animation Comedy Family spy duck bunny wretch filmindustry liveactionandanimation DJDrake/TasmanianDevil(voice)/She-Devil(voice) Kate Mr.Chairman JoeDante"
10197,Nine,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother. Drama Music Romance memory sidewalkcafe roomkey drivingacar coastline stairway searchformeaning sequins singingphotograph slidingdownapole costumedesigner duringcreditsstinger 1960s Lilli GuidoContini LuisaContini RobMarshall"
9562,Timeline,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued. Action Adventure ScienceFiction professor timetravel quantummechanics hundredyears'war excavation laroque knight medievaltimes ChrisJohnston KateEricson AndreMarek RichardDonner
9922,The Postman,"In 2013 there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the Unites States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare and something yet undiscovered: the power to inspire hope. Drama Adventure usa post postman army apocalypse ThePostman GeneralBethlehem Abby KevinCostner"
